Order ID,Date,Product Category,Product,Region,Quantity,SalesAmount,Cost,Profit,ProfitMargin
ORD-29459,2024-04-22,Electronics,Tablets,Europe,6,10200.82,6338.54,3862.28,0.3786
ORD-65300,2024-04-22,Clothing,Jackets,North America,3,312.63,106.91,205.72,0.658
ORD-23431,2024-04-22,Accessories,Backpacks,Latin America,2,367.72,190.62,177.09,0.4816
ORD-68446,2024-04-22,Clothing,Jackets,Middle East & Africa,7,362.41,116.96,245.44,0.6773
ORD-76168,2024-04-22,Accessories,Chargers,Europe,7,1686.81,766.84,919.97,0.5454
ORD-66119,2024-04-22,Electronics,Laptops,Europe,4,3310.71,2325.64,985.08,0.2975
ORD-52159,2024-04-22,Accessories,Headphones,Europe,10,1948.12,807.3,1140.82,0.5856
ORD-27302,2024-04-22,Clothing,Jackets,Europe,6,600.58,204.08,396.49,0.6602
ORD-53934,2024-04-22,Clothing,Jeans,Europe,1,140.96,68.38,72.58,0.5149
ORD-77787,2024-04-23,Electronics,Monitors,Europe,5,8513.05,5839.6,2673.45,0.314
ORD-36046,2024-04-23,Clothing,Jeans,North America,3,411.96,196.5,215.46,0.523
ORD-82842,2024-04-23,Clothing,Jackets,North America,9,565.12,254.79,310.33,0.5491
ORD-37791,2024-04-23,Accessories,Chargers,Middle East & Africa,8,326.95,193.98,132.97,0.4067
ORD-70290,2024-04-23,Accessories,Chargers,Latin America,5,1412.96,765.23,647.73,0.4584
ORD-99685,2024-04-23,Electronics,Laptops,Latin America,8,7640.56,5470.48,2170.09,0.284
ORD-12441,2024-04-23,Accessories,Smartwatches,Europe,2,490.4,198.47,291.94,0.5953
ORD-91661,2024-04-23,Home Goods,Chairs,Europe,7,2477.13,1266.28,1210.85,0.4888
ORD-31767,2024-04-23,Clothing,T-Shirts,Europe,1,142.52,71.09,71.43,0.5012
ORD-69686,2024-04-23,Electronics,Laptops,Middle East & Africa,1,1628.45,1101.12,527.33,0.3238
ORD-60541,2024-04-23,Electronics,Laptops,Europe,3,2678.39,1777.93,900.46,0.3362
ORD-70417,2024-04-23,Electronics,Tablets,North America,8,10743.51,7760.65,2982.86,0.2776
ORD-74373,2024-04-24,Electronics,Smartphones,Middle East & Africa,9,15354.97,10155.79,5199.18,0.3386
ORD-24982,2024-04-24,Clothing,Jeans,Asia Pacific,10,557.9,226.5,331.4,0.594
ORD-41524,2024-04-24,Clothing,T-Shirts,Asia Pacific,1,26.58,13.06,13.52,0.5085
ORD-95963,2024-04-24,Home Goods,Lamps,Europe,9,4783.2,2813.4,1969.8,0.4118
ORD-59170,2024-04-24,Accessories,Smartwatches,Asia Pacific,10,1653.19,923.99,729.2,0.4411
ORD-28329,2024-04-24,Clothing,T-Shirts,Asia Pacific,7,579.24,199.54,379.7,0.6555
ORD-35971,2024-04-24,Home Goods,Chairs,Latin America,8,6090.77,3649.93,2440.84,0.4007
ORD-75434,2024-04-24,Electronics,Laptops,Middle East & Africa,4,7063.6,5394.79,1668.8,0.2363
ORD-94503,2024-04-24,Home Goods,Chairs,North America,4,2248.66,1468.22,780.44,0.3471
ORD-58203,2024-04-24,Clothing,T-Shirts,Europe,8,247.54,87.69,159.84,0.6457
ORD-95303,2024-04-24,Clothing,Jackets,North America,4,567.65,272.91,294.74,0.5192
ORD-35175,2024-04-24,Clothing,Jackets,Asia Pacific,9,772.84,313.59,459.26,0.5942
ORD-63136,2024-04-24,Electronics,Tablets,Asia Pacific,7,3233.18,2138.85,1094.33,0.3385
ORD-92690,2024-04-24,Clothing,T-Shirts,North America,6,687.78,240.33,447.45,0.6506
ORD-26576,2024-04-25,Clothing,Jeans,Middle East & Africa,1,50.27,24.4,25.87,0.5146
ORD-88734,2024-04-25,Home Goods,Sofas,Europe,2,1276.89,852.54,424.36,0.3323
ORD-99723,2024-04-25,Clothing,T-Shirts,North America,3,94.73,41.75,52.98,0.5593
ORD-11842,2024-04-25,Clothing,Sneakers,Latin America,6,775.18,329.13,446.05,0.5754
ORD-95554,2024-04-25,Clothing,Sneakers,Europe,5,246.33,82.13,164.2,0.6666
ORD-47402,2024-04-25,Accessories,Chargers,Latin America,1,218.68,127.95,90.73,0.4149
ORD-42259,2024-04-25,Home Goods,Lamps,North America,9,5704.39,3678.18,2026.21,0.3552
ORD-19152,2024-04-25,Clothing,Jackets,Europe,6,736.85,255.33,481.51,0.6535
ORD-10492,2024-04-25,Electronics,Tablets,Asia Pacific,8,10611.5,7650.7,2960.8,0.279
ORD-77924,2024-04-25,Clothing,T-Shirts,Asia Pacific,3,135.71,59.69,76.02,0.5602
ORD-78079,2024-04-26,Clothing,Sneakers,Middle East & Africa,5,704.14,315.97,388.17,0.5513
ORD-80363,2024-04-26,Accessories,Headphones,Latin America,9,2305.5,1202.94,1102.56,0.4782
ORD-22808,2024-04-26,Home Goods,Sofas,North America,1,645.08,412.79,232.29,0.3601
ORD-45803,2024-04-26,Home Goods,Sofas,Europe,10,7504.41,4892.24,2612.16,0.3481
ORD-23559,2024-04-26,Home Goods,Desks,Asia Pacific,1,294.76,189.95,104.81,0.3556
ORD-26217,2024-04-26,Home Goods,Desks,Asia Pacific,6,563.34,368.06,195.28,0.3466
ORD-73883,2024-04-26,Accessories,Headphones,Asia Pacific,2,483.91,225.6,258.31,0.5338
ORD-63197,2024-04-26,Home Goods,Chairs,Asia Pacific,9,2603.06,1741.79,861.27,0.3309
ORD-97250,2024-04-26,Clothing,Sneakers,Asia Pacific,9,502.41,228.04,274.37,0.5461
ORD-82467,2024-04-26,Accessories,Backpacks,Europe,5,1165.5,503.48,662.01,0.568
ORD-96504,2024-04-27,Home Goods,Chairs,North America,4,2514.89,1624.92,889.97,0.3539
ORD-91731,2024-04-27,Home Goods,Sofas,Latin America,7,2311.84,1617.95,693.89,0.3001
ORD-10768,2024-04-27,Home Goods,Sofas,Latin America,8,5127.11,2566.26,2560.85,0.4995
ORD-30824,2024-04-27,Home Goods,Lamps,North America,9,6400.86,4037.82,2363.04,0.3692
ORD-85024,2024-04-27,Home Goods,Chairs,Europe,9,1318.14,774.28,543.86,0.4126
ORD-59850,2024-04-27,Home Goods,Lamps,Middle East & Africa,8,5561.58,3485.23,2076.34,0.3733
ORD-36696,2024-04-27,Accessories,Headphones,North America,5,431.7,192.31,239.38,0.5545
ORD-22132,2024-04-27,Clothing,Jackets,Latin America,7,907.33,321.37,585.96,0.6458
ORD-14208,2024-04-27,Clothing,Sneakers,Latin America,9,1009.58,494.47,515.11,0.5102
ORD-46616,2024-04-27,Clothing,Jeans,North America,4,351.24,121.8,229.44,0.6532
ORD-11688,2024-04-27,Electronics,Smartphones,Latin America,5,6465.27,4090.85,2374.42,0.3673
ORD-44054,2024-04-27,Home Goods,Desks,Latin America,2,1550.9,885.2,665.7,0.4292
ORD-78907,2024-04-27,Clothing,T-Shirts,Europe,6,291.32,117.23,174.09,0.5976
ORD-11559,2024-04-27,Electronics,Laptops,Europe,7,11385.07,7847.98,3537.09,0.3107
ORD-88127,2024-04-27,Accessories,Smartwatches,North America,8,566.36,235.65,330.71,0.5839
ORD-43844,2024-04-28,Accessories,Smartwatches,Middle East & Africa,8,1692.01,934.57,757.44,0.4477
ORD-69410,2024-04-28,Electronics,Laptops,Europe,2,1729.84,1102.66,627.18,0.3626
ORD-87626,2024-04-28,Home Goods,Lamps,Middle East & Africa,1,614.33,340.14,274.19,0.4463
ORD-12359,2024-04-28,Clothing,Jeans,Europe,2,199.64,65.8,133.84,0.6704
ORD-78738,2024-04-28,Clothing,Jackets,Latin America,6,442.23,141.99,300.24,0.6789
ORD-65498,2024-04-28,Clothing,Sneakers,Asia Pacific,1,117.26,38.97,78.3,0.6677
ORD-88500,2024-04-28,Electronics,Monitors,Middle East & Africa,3,2486.82,1956.71,530.11,0.2132
ORD-11647,2024-04-28,Home Goods,Sofas,Middle East & Africa,3,1634.36,1088.6,545.76,0.3339
ORD-49871,2024-04-28,Electronics,Tablets,Middle East & Africa,4,7826.68,5633.73,2192.95,0.2802
ORD-75008,2024-04-28,Electronics,Monitors,Middle East & Africa,4,6434.72,3995.28,2439.44,0.3791
ORD-28824,2024-04-28,Accessories,Chargers,Middle East & Africa,3,261.99,153.12,108.87,0.4156
ORD-95106,2024-04-28,Clothing,Jackets,Latin America,9,1057.64,364.4,693.24,0.6555
ORD-31610,2024-04-28,Accessories,Chargers,Middle East & Africa,6,263.1,152.61,110.49,0.42
ORD-87716,2024-04-29,Clothing,Sneakers,Europe,4,547.38,259.11,288.27,0.5266
ORD-14309,2024-04-29,Accessories,Smartwatches,North America,5,615.9,332.99,282.91,0.4593
ORD-12936,2024-04-29,Home Goods,Sofas,Middle East & Africa,1,551.54,366.23,185.31,0.336
ORD-79601,2024-04-29,Clothing,Jackets,North America,1,97.54,47.55,49.99,0.5125
ORD-16417,2024-04-29,Clothing,Sneakers,Middle East & Africa,3,104.78,51.52,53.26,0.5083
ORD-54333,2024-04-29,Electronics,Smartphones,Middle East & Africa,8,6024.14,4037.29,1986.85,0.3298
ORD-87913,2024-04-29,Clothing,Jeans,Asia Pacific,10,1108.3,537.03,571.27,0.5154
ORD-68571,2024-04-29,Accessories,Chargers,Europe,7,477.73,208.31,269.42,0.564
ORD-61336,2024-04-29,Home Goods,Desks,Middle East & Africa,6,1247.99,675.09,572.9,0.4591
ORD-13036,2024-04-29,Home Goods,Desks,Asia Pacific,1,105.6,59.64,45.96,0.4352
ORD-72758,2024-04-29,Home Goods,Sofas,Asia Pacific,3,512.27,264.93,247.34,0.4828
ORD-51778,2024-04-29,Electronics,Smartphones,Europe,1,1496.52,1105.47,391.05,0.2613
ORD-79759,2024-04-29,Clothing,Sneakers,North America,4,111.2,51.11,60.09,0.5404
ORD-11626,2024-04-29,Clothing,Jeans,Europe,10,361.9,149.05,212.85,0.5881
ORD-57593,2024-04-29,Accessories,Chargers,Europe,8,1390.72,637.49,753.24,0.5416
ORD-47931,2024-04-29,Clothing,Jeans,Asia Pacific,4,567.44,229.93,337.51,0.5948
ORD-45512,2024-04-29,Clothing,Jackets,Middle East & Africa,4,481.12,175.19,305.92,0.6359
ORD-31809,2024-04-30,Clothing,Jeans,Latin America,3,348.3,172.05,176.25,0.506
ORD-72356,2024-04-30,Home Goods,Chairs,Middle East & Africa,3,1324.92,852.51,472.41,0.3566
ORD-77178,2024-04-30,Electronics,Tablets,Asia Pacific,4,2888.5,2015.01,873.49,0.3024
ORD-24493,2024-04-30,Accessories,Headphones,North America,3,417.23,229.6,187.63,0.4497
ORD-88432,2024-04-30,Accessories,Backpacks,North America,2,549.85,289.72,260.12,0.4731
ORD-73429,2024-04-30,Clothing,Sneakers,Latin America,6,495.93,221.16,274.76,0.554
ORD-14542,2024-04-30,Clothing,Sneakers,Latin America,1,112.72,43.89,68.83,0.6106
ORD-77453,2024-04-30,Electronics,Smartphones,Europe,5,6839.61,5355.01,1484.6,0.2171
ORD-87447,2024-04-30,Accessories,Backpacks,Latin America,3,779.97,377.67,402.29,0.5158
ORD-16652,2024-04-30,Accessories,Chargers,Europe,9,1277.63,539.11,738.52,0.578
ORD-50666,2024-04-30,Electronics,Laptops,North America,7,9399.81,6065.46,3334.35,0.3547
ORD-87772,2024-05-01,Clothing,Jeans,Latin America,7,162.99,50.47,112.52,0.6903
ORD-69413,2024-05-01,Electronics,Smartphones,Asia Pacific,7,6119.06,4221.07,1897.99,0.3102
ORD-58537,2024-05-01,Electronics,Monitors,Latin America,8,10293.63,8060.84,2232.79,0.2169
ORD-26247,2024-05-01,Clothing,T-Shirts,Middle East & Africa,5,278.35,85.24,193.1,0.6938
ORD-86239,2024-05-01,Electronics,Monitors,Europe,9,9648.83,7265.44,2383.38,0.247
ORD-84380,2024-05-01,Accessories,Chargers,Asia Pacific,9,1114.94,596.55,518.39,0.4649
ORD-95020,2024-05-01,Electronics,Tablets,Middle East & Africa,8,7232.06,5133.04,2099.02,0.2902
ORD-38721,2024-05-01,Electronics,Laptops,Asia Pacific,8,12998.72,10042.6,2956.12,0.2274
ORD-25830,2024-05-01,Home Goods,Lamps,Middle East & Africa,4,1103.38,715.89,387.49,0.3512
ORD-51485,2024-05-01,Clothing,Sneakers,Asia Pacific,6,283.77,120.0,163.77,0.5771
ORD-19592,2024-05-01,Electronics,Smartphones,Middle East & Africa,4,4706.6,3236.18,1470.41,0.3124
ORD-98849,2024-05-01,Electronics,Tablets,Europe,9,10274.97,7075.99,3198.98,0.3113
ORD-50200,2024-05-01,Home Goods,Lamps,Europe,2,945.57,573.92,371.65,0.393
ORD-50229,2024-05-01,Accessories,Chargers,Latin America,10,2753.4,1443.74,1309.66,0.4757
ORD-48807,2024-05-01,Accessories,Chargers,Middle East & Africa,9,2019.73,999.5,1020.23,0.5051
ORD-66652,2024-05-01,Clothing,Jeans,Asia Pacific,10,1221.89,581.78,640.11,0.5239
ORD-28985,2024-05-02,Home Goods,Chairs,Middle East & Africa,1,657.3,337.81,319.49,0.4861
ORD-73986,2024-05-02,Accessories,Smartwatches,Middle East & Africa,2,364.29,173.72,190.57,0.5231
ORD-70330,2024-05-02,Accessories,Backpacks,Asia Pacific,7,1262.72,560.89,701.83,0.5558
ORD-80972,2024-05-02,Home Goods,Sofas,North America,4,3129.7,1611.36,1518.34,0.4851
ORD-46024,2024-05-02,Home Goods,Sofas,Middle East & Africa,4,1790.29,999.29,791.01,0.4418
ORD-82121,2024-05-02,Accessories,Backpacks,North America,2,178.15,104.69,73.46,0.4124
ORD-52613,2024-05-02,Clothing,T-Shirts,Middle East & Africa,8,709.78,290.2,419.59,0.5911
ORD-53664,2024-05-02,Accessories,Smartwatches,Latin America,10,1455.08,610.89,844.19,0.5802
ORD-18930,2024-05-02,Accessories,Smartwatches,Latin America,5,1451.81,632.1,819.71,0.5646
ORD-25027,2024-05-02,Electronics,Smartphones,Middle East & Africa,5,8254.42,6522.59,1731.83,0.2098
ORD-65482,2024-05-02,Accessories,Smartwatches,North America,9,820.41,340.83,479.58,0.5846
ORD-49072,2024-05-02,Home Goods,Chairs,Latin America,8,483.04,316.98,166.06,0.3438
ORD-76382,2024-05-02,Electronics,Monitors,North America,6,4377.77,2669.42,1708.35,0.3902
ORD-51542,2024-05-02,Electronics,Tablets,Asia Pacific,10,4327.57,2711.36,1616.22,0.3735
ORD-23254,2024-05-02,Home Goods,Sofas,Europe,9,2731.34,1543.54,1187.79,0.4349
ORD-79247,2024-05-02,Accessories,Backpacks,Asia Pacific,9,2087.58,1230.06,857.52,0.4108
ORD-72591,2024-05-03,Accessories,Smartwatches,North America,5,958.45,533.35,425.09,0.4435
ORD-63756,2024-05-03,Accessories,Chargers,Asia Pacific,4,644.91,282.42,362.49,0.5621
ORD-77226,2024-05-03,Accessories,Backpacks,Middle East & Africa,6,706.86,295.26,411.6,0.5823
ORD-25752,2024-05-03,Electronics,Laptops,Middle East & Africa,7,11167.84,8237.85,2929.99,0.2624
ORD-36211,2024-05-03,Accessories,Backpacks,North America,7,1358.94,688.96,669.99,0.493
ORD-79377,2024-05-03,Accessories,Headphones,Latin America,8,248.4,111.82,136.58,0.5498
ORD-67331,2024-05-03,Home Goods,Chairs,North America,2,565.33,329.1,236.23,0.4179
ORD-22548,2024-05-03,Clothing,Jeans,Middle East & Africa,1,110.41,40.01,70.4,0.6376
ORD-95666,2024-05-03,Electronics,Tablets,Asia Pacific,4,5723.85,3810.2,1913.65,0.3343
ORD-27045,2024-05-03,Home Goods,Sofas,Latin America,2,141.14,98.32,42.81,0.3034
ORD-73347,2024-05-03,Electronics,Laptops,Middle East & Africa,4,2072.05,1480.96,591.1,0.2853
ORD-61714,2024-05-03,Electronics,Smartphones,Middle East & Africa,5,8833.8,5400.85,3432.94,0.3886
ORD-32729,2024-05-03,Accessories,Backpacks,Asia Pacific,5,1228.91,587.09,641.82,0.5223
ORD-32250,2024-05-04,Accessories,Smartwatches,Middle East & Africa,6,854.52,468.38,386.14,0.4519
ORD-38114,2024-05-04,Home Goods,Desks,Europe,7,848.55,474.94,373.61,0.4403
ORD-54065,2024-05-04,Accessories,Headphones,Europe,4,368.03,212.34,155.69,0.423
ORD-82986,2024-05-04,Accessories,Chargers,Asia Pacific,10,1292.06,766.52,525.54,0.4067
ORD-86195,2024-05-04,Home Goods,Lamps,Middle East & Africa,4,2377.02,1455.64,921.37,0.3876
ORD-60349,2024-05-04,Clothing,Jackets,Latin America,4,530.73,183.65,347.08,0.654
ORD-56879,2024-05-04,Home Goods,Lamps,Latin America,2,1052.54,570.15,482.39,0.4583
ORD-95045,2024-05-04,Accessories,Chargers,Europe,4,1072.2,476.41,595.79,0.5557
ORD-66584,2024-05-04,Accessories,Headphones,Latin America,2,317.15,128.21,188.94,0.5957
ORD-41092,2024-05-04,Electronics,Smartphones,Asia Pacific,1,1501.39,1181.96,319.43,0.2128
ORD-92620,2024-05-05,Electronics,Tablets,Latin America,2,1134.49,748.77,385.72,0.34
ORD-47314,2024-05-05,Clothing,Jackets,Middle East & Africa,2,256.45,125.77,130.68,0.5096
ORD-92727,2024-05-05,Home Goods,Lamps,Middle East & Africa,8,1191.27,781.64,409.63,0.3439
ORD-51127,2024-05-05,Clothing,Jackets,Asia Pacific,9,227.37,77.12,150.25,0.6608
ORD-18859,2024-05-05,Electronics,Smartphones,Latin America,1,301.38,182.74,118.64,0.3937
ORD-69674,2024-05-05,Clothing,Sneakers,North America,9,280.31,95.66,184.65,0.6587
ORD-64821,2024-05-05,Home Goods,Desks,Europe,2,342.95,192.49,150.46,0.4387
ORD-46596,2024-05-05,Home Goods,Sofas,Asia Pacific,1,458.51,232.61,225.9,0.4927
ORD-37712,2024-05-05,Electronics,Laptops,North America,7,9137.09,7178.68,1958.41,0.2143
ORD-72633,2024-05-05,Electronics,Smartphones,Europe,10,15863.39,9728.19,6135.2,0.3868
ORD-97487,2024-05-05,Accessories,Smartwatches,North America,1,214.78,93.94,120.84,0.5626
ORD-92699,2024-05-05,Electronics,Smartphones,Latin America,7,3553.85,2138.51,1415.34,0.3983
ORD-41672,2024-05-05,Electronics,Tablets,Europe,6,9767.24,7426.11,2341.13,0.2397
ORD-21713,2024-05-06,Accessories,Backpacks,North America,1,86.24,47.82,38.41,0.4454
ORD-49628,2024-05-06,Clothing,Sneakers,Middle East & Africa,4,238.14,81.03,157.12,0.6598
ORD-13471,2024-05-06,Accessories,Backpacks,North America,6,858.02,374.6,483.42,0.5634
ORD-95968,2024-05-06,Home Goods,Desks,Asia Pacific,5,2761.78,1510.86,1250.92,0.4529
ORD-75107,2024-05-06,Clothing,Jeans,Latin America,7,238.83,83.58,155.25,0.65
ORD-21411,2024-05-06,Home Goods,Lamps,Latin America,3,586.03,300.08,285.95,0.4879
ORD-20108,2024-05-06,Clothing,Jackets,Europe,3,189.79,79.47,110.32,0.5813
ORD-24911,2024-05-06,Home Goods,Lamps,Latin America,8,1379.97,882.47,497.5,0.3605
ORD-20297,2024-05-06,Accessories,Backpacks,Middle East & Africa,4,187.26,88.02,99.23,0.5299
ORD-34690,2024-05-06,Accessories,Chargers,Latin America,1,283.09,147.14,135.95,0.4802
ORD-46796,2024-05-06,Home Goods,Lamps,Europe,2,1578.03,990.41,587.62,0.3724
ORD-58431,2024-05-06,Electronics,Laptops,Europe,9,16624.25,13183.77,3440.47,0.207
ORD-90797,2024-05-06,Electronics,Tablets,Europe,4,5656.57,4205.94,1450.63,0.2565
ORD-57064,2024-05-06,Accessories,Backpacks,Middle East & Africa,1,63.29,29.59,33.7,0.5324
ORD-90914,2024-05-06,Home Goods,Desks,Asia Pacific,6,4346.09,2256.45,2089.64,0.4808
ORD-12298,2024-05-06,Clothing,T-Shirts,North America,3,189.69,87.89,101.8,0.5367
ORD-19849,2024-05-06,Home Goods,Sofas,Europe,7,1491.95,760.11,731.84,0.4905
ORD-58775,2024-05-06,Home Goods,Lamps,North America,8,4423.29,2708.09,1715.2,0.3878
ORD-70535,2024-05-06,Home Goods,Chairs,Asia Pacific,1,764.13,508.05,256.08,0.3351
ORD-20227,2024-05-06,Accessories,Headphones,North America,1,155.56,62.42,93.13,0.5987
ORD-86695,2024-05-07,Home Goods,Chairs,Europe,1,145.43,97.35,48.08,0.3306
ORD-81525,2024-05-07,Home Goods,Chairs,Latin America,7,5007.63,2686.31,2321.32,0.4636
ORD-71940,2024-05-07,Electronics,Tablets,Latin America,6,4238.99,3377.24,861.75,0.2033
ORD-35527,2024-05-07,Clothing,Sneakers,Middle East & Africa,2,289.91,132.53,157.39,0.5429
ORD-77356,2024-05-07,Home Goods,Chairs,Europe,5,3564.07,2143.73,1420.35,0.3985
ORD-59296,2024-05-08,Clothing,Sneakers,Europe,4,468.21,187.54,280.67,0.5995
ORD-25355,2024-05-08,Clothing,Jackets,North America,2,180.15,85.14,95.01,0.5274
ORD-68203,2024-05-08,Clothing,Jackets,Middle East & Africa,2,49.59,21.56,28.03,0.5652
ORD-74907,2024-05-08,Home Goods,Desks,Latin America,7,1194.66,759.54,435.12,0.3642
ORD-84792,2024-05-08,Clothing,Jeans,Europe,2,267.23,89.8,177.42,0.6639
ORD-20703,2024-05-08,Accessories,Headphones,Asia Pacific,7,512.91,290.05,222.86,0.4345
ORD-58109,2024-05-08,Clothing,T-Shirts,Asia Pacific,1,64.03,27.09,36.94,0.5769
ORD-18735,2024-05-08,Electronics,Laptops,Europe,3,4438.47,2888.65,1549.82,0.3492
ORD-52894,2024-05-08,Home Goods,Lamps,North America,5,2269.12,1275.58,993.53,0.4378
ORD-94073,2024-05-08,Home Goods,Sofas,Latin America,3,783.7,542.46,241.24,0.3078
ORD-80968,2024-05-08,Clothing,Sneakers,North America,4,154.69,60.94,93.75,0.6061
ORD-47089,2024-05-08,Electronics,Monitors,Latin America,4,5568.35,3484.09,2084.25,0.3743
ORD-34010,2024-05-08,Electronics,Monitors,North America,3,2076.63,1514.91,561.72,0.2705
ORD-91765,2024-05-08,Accessories,Chargers,Europe,3,565.93,234.27,331.65,0.586
ORD-51850,2024-05-08,Clothing,T-Shirts,Middle East & Africa,5,531.14,222.43,308.72,0.5812
ORD-98822,2024-05-08,Clothing,T-Shirts,Latin America,10,983.27,315.82,667.45,0.6788
ORD-97684,2024-05-08,Accessories,Headphones,Europe,6,1346.05,697.65,648.4,0.4817
ORD-37651,2024-05-08,Clothing,Jeans,Asia Pacific,9,237.12,114.83,122.29,0.5157
ORD-12333,2024-05-08,Electronics,Laptops,Asia Pacific,10,6835.52,4511.94,2323.58,0.3399
ORD-67454,2024-05-09,Home Goods,Chairs,Latin America,5,3777.54,2260.97,1516.57,0.4015
ORD-69204,2024-05-09,Accessories,Backpacks,Asia Pacific,3,890.46,412.64,477.82,0.5366
ORD-42394,2024-05-09,Home Goods,Desks,Europe,6,4392.25,2754.27,1637.98,0.3729
ORD-48887,2024-05-09,Electronics,Tablets,North America,6,8833.25,6577.58,2255.67,0.2554
ORD-60598,2024-05-09,Clothing,T-Shirts,Middle East & Africa,7,886.99,291.57,595.42,0.6713
ORD-96077,2024-05-09,Clothing,Jackets,Asia Pacific,2,291.17,87.9,203.26,0.6981
ORD-16150,2024-05-09,Home Goods,Chairs,Latin America,10,7665.75,4107.84,3557.91,0.4641
ORD-32155,2024-05-09,Accessories,Chargers,Europe,6,1479.36,866.67,612.69,0.4142
ORD-99118,2024-05-09,Electronics,Monitors,Latin America,6,8141.1,6300.5,1840.61,0.2261
ORD-64277,2024-05-09,Clothing,Jeans,Latin America,9,959.33,440.73,518.6,0.5406
ORD-50208,2024-05-09,Electronics,Tablets,Europe,7,4116.69,2482.67,1634.02,0.3969
ORD-56862,2024-05-09,Accessories,Headphones,Asia Pacific,10,2435.32,1358.59,1076.73,0.4421
ORD-13946,2024-05-10,Clothing,Jeans,Europe,1,100.49,34.2,66.29,0.6597
ORD-41784,2024-05-10,Clothing,T-Shirts,Middle East & Africa,5,155.91,50.13,105.78,0.6785
ORD-90998,2024-05-10,Home Goods,Sofas,Latin America,4,3056.34,1919.5,1136.85,0.372
ORD-87078,2024-05-10,Electronics,Monitors,Europe,10,9134.44,5953.56,3180.88,0.3482
ORD-10580,2024-05-10,Clothing,Sneakers,Asia Pacific,5,466.74,185.57,281.18,0.6024
ORD-48554,2024-05-10,Clothing,Sneakers,Asia Pacific,5,244.13,82.34,161.79,0.6627
ORD-53847,2024-05-10,Clothing,Sneakers,Europe,9,1190.4,564.89,625.51,0.5255
ORD-64601,2024-05-10,Electronics,Smartphones,North America,9,2891.98,1744.79,1147.19,0.3967
ORD-95847,2024-05-10,Electronics,Laptops,Europe,4,3085.85,2233.78,852.07,0.2761
ORD-71186,2024-05-10,Electronics,Laptops,Asia Pacific,5,3967.63,2945.06,1022.57,0.2577
ORD-77027,2024-05-10,Accessories,Backpacks,Middle East & Africa,8,1462.77,826.89,635.88,0.4347
ORD-61787,2024-05-11,Home Goods,Desks,Asia Pacific,1,202.32,125.28,77.04,0.3808
ORD-55345,2024-05-11,Electronics,Smartphones,Latin America,5,7614.26,5753.42,1860.84,0.2444
ORD-53050,2024-05-11,Clothing,Jeans,Latin America,3,256.59,87.74,168.86,0.6581
ORD-96653,2024-05-11,Home Goods,Chairs,North America,10,7850.1,4427.84,3422.26,0.436
ORD-71296,2024-05-11,Accessories,Headphones,Latin America,7,1829.81,877.83,951.97,0.5203
ORD-56309,2024-05-11,Clothing,Jackets,North America,2,161.26,62.44,98.82,0.6128
ORD-76323,2024-05-11,Home Goods,Sofas,Asia Pacific,10,5597.71,3192.59,2405.12,0.4297
ORD-47277,2024-05-11,Accessories,Backpacks,Middle East & Africa,10,1514.09,729.77,784.32,0.518
ORD-88303,2024-05-11,Home Goods,Chairs,Latin America,4,2895.56,1955.15,940.41,0.3248
